Real_Goal,Time,Cost,Prob,Results
1,106535929,952/123/,0.0012473524647970756/0.998752647535203/,1/
0,114216258,54/75/,0.594311551326148/0.40568844867385206/,0/
1,110128288,952/123/,0.0012473524647970756/0.998752647535203/,1/
0,108960443,2474/123/,5.833332280398582E-9/0.9999999941666676/,1/
1,112122831,952/50/,2.0842440286269194E-8/0.9999999791575597/,1/
0,123549238,50/60/,0.5488631556012363/0.4511368443987638/,0/1/
1,109277837,75/50/,0.3798473776772155/0.6201526223227845/,1/
0,115647833,2474/348/,0.0022564791623046645/0.9977435208376954/,1/
1,131619070,561/95/,0.0077355223743218165/0.9922644776256782/,1/
0,110648930,2474/348/,0.0022564791623046645/0.9977435208376954/,1/
1,105623752,952/50/,2.0842440286269194E-8/0.9999999791575597/,1/
0,109221049,2474/123/,5.833332280398582E-9/0.9999999941666676/,1/
1,111178792,952/50/,2.0842440286269194E-8/0.9999999791575597/,1/
0,106961540,2474/123/,5.833332280398582E-9/0.9999999941666676/,1/
1,106921105,75/50/,0.3798473776772155/0.6201526223227845/,1/
0,109229537,3989/502/,9.747000824686152E-4/0.9990252999175313/,1/
1,109420655,952/50/,2.0842440286269194E-8/0.9999999791575597/,1/
0,109946896,207616/11076/,1.9691648041861545E-8/0.9999999803083519/,1/
1,109905848,3989/60/,1.0645439997899882E-28/1.0/,1/
0,113382406,50/60/,0.5488631556012363/0.4511368443987638/,0/1/
1,112501610,561/50/,4.451642389677214E-5/0.9999554835761032/,1/
0,108092358,50/75/,0.6201526223227845/0.3798473776772155/,0/
1,121950328,58441/2884/,4.332191171589273E-9/0.9999999956678088/,1/
0,111912537,1622/44417803/,1.0/0.0/,0/
1,160797802,58441/2884/,4.332191171589273E-9/0.9999999956678088/,1/
0,131799328,3989/157/,2.930788401790793E-11/0.9999999999706921/,1/
1,108145603,139/50/,0.14866654584238834/0.8513334541576117/,1/
0,106469269,2474/123/,5.833332280398582E-9/0.9999999941666676/,1/
1,105149592,561/95/,0.0077355223743218165/0.9922644776256782/,1/
0,108180018,2474/123/,5.833332280398582E-9/0.9999999941666676/,1/
1,108598190,58441/2884/,4.332191171589273E-9/0.9999999956678088/,1/
0,157009141,2474/348/,0.0022564791623046645/0.9977435208376954/,1/
1,124411612,3989/157/,2.930788401790793E-11/0.9999999999706921/,1/
0,116155174,2474/123/,5.833332280398582E-9/0.9999999941666676/,1/
1,115390051,58441/2884/,4.332191171589273E-9/0.9999999956678088/,1/
0,116596759,2474/348/,0.0022564791623046645/0.9977435208376954/,1/
1,104713154,58441/2884/,4.332191171589273E-9/0.9999999956678088/,1/
0,118295594,10317/1468/,0.0024145479360335753/0.9975854520639663/,1/
1,112674380,952/50/,2.0842440286269194E-8/0.9999999791575597/,1/
0,111292226,10317/1468/,0.0024145479360335753/0.9975854520639663/,1/
1,109332923,58441/2884/,4.332191171589273E-9/0.9999999956678088/,1/
0,106671872,54/75/,0.594311551326148/0.40568844867385206/,0/
1,111677142,58441/2884/,4.332191171589273E-9/0.9999999956678088/,1/
0,108768567,2474/123/,5.833332280398582E-9/0.9999999941666676/,1/
1,111309245,2474/348/,0.0022564791623046645/0.9977435208376954/,1/
0,114663059,60/50/,0.4511368443987638/0.5488631556012363/,0/1/
1,108629218,58441/2884/,4.332191171589273E-9/0.9999999956678088/,1/
