Real_Goal,Time,Cost,Prob,Results
1,141555273,83/83/,0.5/0.5/,0/1/
0,158537119,83/83/,0.5/0.5/,0/1/
1,115432595,50/50/,0.5/0.5/,0/1/
0,116431523,83/83/,0.5/0.5/,0/1/
1,138046486,52/50/,0.4901973346679594/0.5098026653320405/,0/1/
0,212991666,64708/118351/,0.6961409559290443/0.3038590440709556/,0/
1,141221534,50/52/,0.5098026653320405/0.4901973346679594/,0/1/
0,113928713,83/83/,0.5/0.5/,0/1/
1,113618100,50/52/,0.5098026653320405/0.4901973346679594/,0/1/
0,197861527,64/3001/,1.0/2.3799666506791528E-20/,0/
1,160747495,83/83/,0.5/0.5/,0/1/
0,171968068,60/3001/,1.0/1.1516229389727102E-21/,0/
1,144558491,83/83/,0.5/0.5/,0/1/
0,134508109,1007/812/,0.44032272511682047/0.5596772748831795/,1/
1,142103216,83/83/,0.5/0.5/,0/1/
0,121279197,52/52/,0.5/0.5/,0/1/
1,172188280,148/6209/,1.0/2.1569157869553097E-18/,0/
0,112298005,48259941/48259941/,0.5/0.5/,0/1/
1,141414589,107/1317511/,1.0/0.0/,0/
0,214476068,6853/6118/,0.47000663741348486/0.5299933625865151/,0/1/
1,140874545,50/50/,0.5/0.5/,0/1/
0,147312944,65/55/,0.45547539583056906/0.5445246041694309/,0/1/
1,110116601,83/83/,0.5/0.5/,0/1/
0,172065749,482/2251/,0.974974740773569/0.025025259226430868/,0/
1,158783890,50/50/,0.5/0.5/,0/1/
0,198755290,1078/6883/,0.9954132280800936/0.0045867719199063775/,0/
1,161060520,89/25963/,1.0/1.3968891595608353E-125/,0/
0,113101855,289/289/,0.5/0.5/,0/1/
1,105137135,52/52/,0.5/0.5/,0/1/
0,125232090,51/51/,0.5/0.5/,0/1/
1,446567278,3744/15442/,0.9578570649209143/0.04214293507908576/,0/
0,160453458,54/289/,0.9862480501355552/0.013751949864444828/,0/
1,148081065,51/83/,0.6491681249887726/0.35083187501122726/,0/
0,116516324,50/50/,0.5/0.5/,0/1/
1,148077214,52/50/,0.4901973346679594/0.5098026653320405/,0/1/
0,119188265,52/50/,0.4901973346679594/0.5098026653320405/,0/1/
1,143147232,51/83/,0.6491681249887726/0.35083187501122726/,0/
0,144581632,83/83/,0.5/0.5/,0/1/
1,168729156,50/50/,0.5/0.5/,0/1/
0,128445536,50/50/,0.5/0.5/,0/1/
1,133098835,50/50/,0.5/0.5/,0/1/
0,129528594,52/50/,0.4901973346679594/0.5098026653320405/,0/1/
1,133101865,52/50/,0.4901973346679594/0.5098026653320405/,0/1/
0,154867192,50/50/,0.5/0.5/,0/1/
1,128660863,82/6209/,1.0/8.723590958942771E-33/,0/
0,133283943,52/50/,0.4901973346679594/0.5098026653320405/,0/1/
1,160590309,52/50/,0.4901973346679594/0.5098026653320405/,0/1/
0,107830264,54/289/,0.9862480501355552/0.013751949864444828/,0/
1,171111874,1427/2271/,0.6436029119717548/0.3563970880282452/,0/
0,139745112,82/6209/,1.0/8.723590958942771E-33/,0/
1,153719491,83/83/,0.5/0.5/,0/1/
0,121478196,54/289/,0.9862480501355552/0.013751949864444828/,0/
1,112450190,51/51/,0.5/0.5/,0/1/
0,124066390,6209/6209/,0.5/0.5/,0/1/
1,141262721,64/1366/,0.9999999980013008/1.9986992703949295E-9/,0/
0,150420329,50/50/,0.5/0.5/,0/1/
1,119261160,54/289/,0.9862480501355552/0.013751949864444828/,0/
0,144826251,859/669/,0.42957579874502394/0.5704242012549762/,1/
1,144570797,83/83/,0.5/0.5/,0/1/
0,162816605,474/474/,0.5/0.5/,0/1/
1,167180364,51/51/,0.5/0.5/,0/1/
0,145181031,859/669/,0.42957579874502394/0.5704242012549762/,1/
1,161334643,3828/29059/,0.9986270901252452/0.001372909874754868/,0/
0,140175570,50/52/,0.5098026653320405/0.4901973346679594/,0/1/
1,157514844,83/83/,0.5/0.5/,0/1/
0,176337398,482/2251/,0.974974740773569/0.025025259226430868/,0/
1,140223685,8263/2292/,0.06888064722263716/0.9311193527773629/,1/
0,102113160,52/50/,0.4901973346679594/0.5098026653320405/,0/1/
1,133730621,52/52/,0.5/0.5/,0/1/
0,209767518,4534/2334/,0.28045936482212674/0.7195406351778733/,1/
1,198652179,14902303/515/,0.0/1.0/,1/
0,170691266,48259941/669/,0.0/1.0/,1/
1,152546708,3426/1062/,0.0976251700647052/0.9023748299352948/,1/
0,132063981,52/52/,0.5/0.5/,0/1/
1,152893981,51/50/,0.4950981962633707/0.5049018037366292/,0/1/
0,101691692,83/83/,0.5/0.5/,0/1/
1,118496720,50/50/,0.5/0.5/,0/1/
0,147260478,52/50/,0.4901973346679594/0.5098026653320405/,0/1/
1,142459532,52/50/,0.4901973346679594/0.5098026653320405/,0/1/
0,167573803,388/1925/,0.9811304666025085/0.018869533397491606/,0/
1,138244757,25963/25963/,0.5/0.5/,0/1/
0,136252964,50/52/,0.5098026653320405/0.4901973346679594/,0/1/
1,153301108,289/289/,0.5/0.5/,0/1/
0,176567878,859/669/,0.42957579874502394/0.5704242012549762/,1/
1,116387685,52/50/,0.4901973346679594/0.5098026653320405/,0/1/
0,128755934,83/83/,0.5/0.5/,0/1/
1,136511103,50/50/,0.5/0.5/,0/1/
0,119425051,50/52/,0.5098026653320405/0.4901973346679594/,0/1/
1,135803632,521/1284/,0.8117903817278267/0.1882096182721734/,0/
0,140560240,52/50/,0.4901973346679594/0.5098026653320405/,0/1/
1,167394129,6209/6209/,0.5/0.5/,0/1/
0,145739203,54/289/,0.9862480501355552/0.013751949864444828/,0/
1,153161846,50/150/,0.8766178081047592/0.12338219189524073/,0/
0,114610428,50/83/,0.6563473695421823/0.34365263045781763/,0/
1,147985551,64/1366/,0.9999999980013008/1.9986992703949295E-9/,0/
0,150007196,50/83/,0.6563473695421823/0.34365263045781763/,0/
1,112259263,54/289/,0.9862480501355552/0.013751949864444828/,0/
0,154001556,2596/1674/,0.36576053121055413/0.6342394687894459/,1/
1,149923978,52/52/,0.5/0.5/,0/1/
0,197440644,3234/1395/,0.21126198115125344/0.7887380188487465/,1/
1,141727656,52/52/,0.5/0.5/,0/1/
0,128506383,474/474/,0.5/0.5/,0/1/
1,174116097,13053/279536/,0.9999999986374339/1.3625660341204702E-9/,0/
0,175587402,5038/1612/,0.10678664875578527/0.8932133512442146/,1/
1,146530833,89/25963/,1.0/1.3968891595608353E-125/,0/
0,190084207,48259941/669/,0.0/1.0/,1/
1,156765951,432/3603/,0.9993404715059347/6.59528494065274E-4/,0/
0,116655029,52/50/,0.4901973346679594/0.5098026653320405/,0/1/
1,195911645,329/669/,0.7369746403604827/0.2630253596395174/,0/
0,190279679,14902303/515/,0.0/1.0/,1/
1,145270428,52/52/,0.5/0.5/,0/1/
0,143848886,289/289/,0.5/0.5/,0/1/
1,137080294,54/289/,0.9862480501355552/0.013751949864444828/,0/
0,159344130,4494307/390/,0.0/1.0/,1/
1,184652224,675/515/,0.4230958173794487/0.5769041826205513/,1/
0,150995536,50/50/,0.5/0.5/,0/1/
1,149514769,50/50/,0.5/0.5/,0/1/
0,99470181,50/50/,0.5/0.5/,0/1/
1,141123397,50/50/,0.5/0.5/,0/1/
0,175946927,253/390/,0.6316658698333166/0.3683341301666833/,0/
1,146677753,50/50/,0.5/0.5/,0/1/
0,181525774,1317511/1317511/,0.5/0.5/,0/1/
1,119555286,54/289/,0.9862480501355552/0.013751949864444828/,0/
