Real_Goal,Time,Cost,Prob,Results
0,132483285,50/5712/,1.0/6.09251953900636E-49/,0/
1,107392566,50/246/,0.9790231790549648/0.020976820945035182/,0/
0,117721602,93/166476/,1.0/0.0/,0/
1,110175500,50/409/,0.9991239541393758/8.76045860624131E-4/,0/
0,115090806,1548/2009/,0.5738584908686902/0.4261415091313099/,0/
1,108872939,98/98/,0.5/0.5/,0/1/
0,109076780,50/360971/,1.0/0.0/,0/
1,106498246,50/246/,0.9790231790549648/0.020976820945035182/,0/
0,127146970,109/11264/,1.0/9.0905760283871E-45/,0/
1,123172128,198/50/,0.0520567195841066/0.9479432804158934/,1/
0,111441974,50/16431/,1.0/3.208599624141404E-140/,0/
1,107663155,79/68/,0.46022912271577787/0.539770877284222/,0/1/
0,181427678,109/8655/,1.0/1.8166316977711562E-34/,0/
1,254348727,93/354/,0.9413979208840698/0.05860207911593014/,0/
0,278943653,50/53664/,1.0/0.0/,0/
1,245634841,64/64/,0.5/0.5/,0/1/
0,137468310,294/74631/,1.0/3.649279390600904E-110/,0/
1,113998958,50/109/,0.7607621919902593/0.23923780800974062/,0/
0,140397255,50/41292/,1.0/0.0/,0/
1,125512548,50/235/,0.9741045403954971/0.025895459604502954/,0/
0,131667567,50/34517/,1.0/3.1158061923115003E-294/,0/
1,134155371,1131/323/,0.0762920535847134/0.9237079464152866/,1/
0,142219605,50/513/,0.9998859125691789/1.1408743082112265E-4/,0/
1,126509490,55/468/,0.9993736658418906/6.263341581094209E-4/,0/
0,113385234,50/1467/,0.9999999999991421/8.578786615820239E-13/,0/
1,117722140,50/50/,0.5/0.5/,0/1/
0,121030214,277/980/,0.9261347310725521/0.07386526892744798/,0/
1,122437852,50/109/,0.7607621919902593/0.23923780800974062/,0/
0,121217300,93/3094/,0.9999999999999865/1.3643244354270903E-14/,0/
1,118807341,50/50/,0.5/0.5/,0/1/
0,128607625,93/6087/,1.0/2.026733040508863E-28/,0/
1,114560278,68/68/,0.5/0.5/,0/1/
0,126346487,50/8925/,1.0/2.6561009107831838E-76/,0/
1,114461793,246/93/,0.1641512283614262/0.8358487716385737/,1/
0,128789666,109/29043/,1.0/5.817799270120705E-115/,0/
1,202087532,50/50/,0.5/0.5/,0/1/
0,127795536,79/2752/,0.9999999999999969/3.08415093221563E-15/,0/
1,127612034,109/3083/,0.9999999999981876/1.8124100511492541E-12/,0/
0,196737818,93/198/,0.7534357759182149/0.24656422408178513/,0/
1,172071119,246/127/,0.2829881182827055/0.7170118817172945/,1/
0,118942493,50/1400/,0.9999999999968087/3.191314435363342E-12/,0/
1,224862962,50/50/,0.5/0.5/,0/1/
0,120652454,50/1442/,0.9999999999985993/1.4006038553375462E-12/,0/
1,142841006,50/109/,0.7607621919902593/0.23923780800974062/,0/
0,127094824,50/1736/,0.9999999999999956/4.3927386264955406E-15/,0/
1,157247753,914/109/,6.629274732852914E-4/0.9993370725267147/,1/
0,191128871,109/6154/,1.0/1.3600164255857968E-24/,0/
1,126614458,51/98/,0.7117392466946214/0.28826075330537854/,0/
0,120149208,50/19746/,1.0/1.8931028294168583E-168/,0/
1,128300879,50/513/,0.9998859125691789/1.1408743082112265E-4/,0/
0,120458813,113/1251/,0.9999537986871093/4.6201312890776324E-5/,0/
1,112220336,249/51/,0.02171724055326441/0.9782827594467356/,1/
0,116220640,72/5419/,1.0/1.546737127868207E-32/,0/
1,125883590,158/881/,0.9895139681659249/0.010486031834075106/,0/
0,121348292,430/8990/,0.9999999976309786/2.369021430761958E-9/,0/
1,119567017,50/50/,0.5/0.5/,0/1/
0,106628324,68/123/,0.6893541118493388/0.3106458881506613/,0/
1,114489648,93/472/,0.9825689067177836/0.017431093282216297/,0/
0,123597278,109/4358/,1.0/1.6764422735696036E-17/,0/
1,112354605,50/109/,0.7607621919902593/0.23923780800974062/,0/
0,117155544,50/1798/,0.9999999999999987/1.3024753782204269E-15/,0/
1,111806047,914/109/,6.629274732852914E-4/0.9993370725267147/,1/
0,121850488,1169/19898/,0.999999888327172/1.1167282798068682E-7/,0/
1,112079159,249/51/,0.02171724055326441/0.9782827594467356/,1/
0,119315798,836/14072/,0.9999998644086437/1.355913563401624E-7/,0/
1,117599862,50/50/,0.5/0.5/,0/1/
0,119772410,50/123822/,1.0/0.0/,0/
1,117469948,292/68/,0.03745729998859933/0.9625427000114006/,1/
0,118805643,142/742/,0.9851647706859248/0.01483522931407521/,0/
1,125169397,50/50/,0.5/0.5/,0/1/
0,126623691,50/2170/,1.0/8.850635956295407E-19/,0/
1,114805720,1173/188/,0.005423151786609726/0.9945768482133903/,1/
0,116619009,50/2165/,1.0/9.76230491231732E-19/,0/
1,118913658,109/1059/,0.9998225002135068/1.774997864931392E-4/,0/
0,118995996,54/1677/,0.9999999999998471/1.5288492065768497E-13/,0/
1,129674640,660/314/,0.2500374250401837/0.7499625749598163/,1/
0,108868823,50/1467/,0.9999999999991421/8.578786615820239E-13/,0/
1,115338051,914/109/,6.629274732852914E-4/0.9993370725267147/,1/
0,118881159,79/4882/,1.0/8.434222285341538E-27/,0/
1,110619575,50/50/,0.5/0.5/,0/1/
0,113463047,50/1227/,0.9999999999051221/9.487779957189938E-11/,0/
1,114612383,1179/129/,3.1052887863928955E-4/0.9996894711213606/,1/
0,136495143,109/1473/,0.9999958814282551/4.118571744832631E-6/,0/
1,123521620,55/2127/,0.9999999999999999/8.53304762574409E-17/,0/
0,118350500,60/805/,0.9999950351115053/4.964888494640534E-6/,0/
1,193600705,50/50/,0.5/0.5/,0/1/
0,114564603,79/4101/,1.0/1.465024617187784E-22/,0/
1,110724143,292/68/,0.03745729998859933/0.9625427000114006/,1/
0,144724710,50/4449/,1.0/3.4671452921397286E-38/,0/
1,121927638,113/192/,0.6666300602351773/0.33336993976482265/,0/
0,124773223,235/4018/,0.9999998907537279/1.0924627210130365E-7/,0/
1,115715018,50/109/,0.7607621919902593/0.23923780800974062/,0/
0,115703472,51/5095/,1.0/7.471972337342916E-43/,0/
1,123345771,82/142/,0.6732434415871796/0.3267565584128203/,0/
0,113172325,50/76575/,1.0/0.0/,0/
1,122369493,50/2391/,1.0/1.161533454398367E-20/,0/
0,117255876,234/921/,0.9489913402118691/0.05100865978813076/,0/
1,123226759,50/851/,0.9999998489843713/1.5101562873111803E-7/,0/
0,113998136,109/660/,0.9933673157162257/0.006632684283774264/,0/
1,107497407,168/168/,0.5/0.5/,0/1/
0,121596470,128/6396/,1.0/7.906812732501548E-22/,0/
1,328699930,50/50/,0.5/0.5/,0/1/
0,536125385,50/10334/,1.0/2.6656004983505577E-88/,0/
1,199601713,50/109/,0.7607621919902593/0.23923780800974062/,0/
0,134019622,50/1173/,0.9999999997264695/2.735305381591123E-10/,0/
1,176168227,50/109/,0.7607621919902593/0.23923780800974062/,0/
0,117570896,50/5712/,1.0/6.09251953900636E-49/,0/
1,115316648,50/513/,0.9998859125691789/1.1408743082112265E-4/,0/
0,117571207,82/4001/,1.0/3.118710087982867E-21/,0/
1,116916805,50/50/,0.5/0.5/,0/1/
0,112436749,79/6669/,1.0/1.678773299415965E-36/,0/
1,113073280,292/68/,0.03745729998859933/0.9625427000114006/,1/
0,120735107,60/843/,0.9999973370292546/2.662970745475123E-6/,0/
1,123353729,60/60/,0.5/0.5/,0/1/
0,112982025,50/497/,0.9998438763159263/1.5612368407365719E-4/,0/
1,111420204,257/54/,0.02434199455680558/0.9756580054431945/,1/
0,111566948,93/7304/,1.0/4.8313561485460486E-34/,0/
1,123094294,50/50/,0.5/0.5/,0/1/
0,130610635,60/955249/,1.0/0.0/,0/
1,143926814,98/29929/,1.0/1.3708278932801113E-131/,0/
0,120636982,50/41226/,1.0/0.0/,0/
1,112026610,50/109/,0.7607621919902593/0.23923780800974062/,0/
0,121932295,50/4358/,1.0/2.064855411847024E-37/,0/
1,115560617,50/561/,0.9999554835761032/4.451642389677214E-5/,0/
0,116927300,50/35710/,1.0/2.160159357683755E-304/,0/
1,109477471,50/50/,0.5/0.5/,0/1/
0,127473565,79/7591/,1.0/1.658624779206188E-41/,0/
1,108937564,50/123/,0.8071150847204498/0.1928849152795503/,0/
0,119789917,50/511/,0.9998813502097756/1.1864979022441361E-4/,0/
1,114131954,79/68/,0.46022912271577787/0.539770877284222/,0/1/
